Data; Time; Open
09.08.2023;20:00:00;29416.21
09.08.2023;21:00:00;29500.33
09.08.2023;22:00:00;29526.88
09.08.2023;23:00:00;29601.92
10.08.2023;00:00:00;29581.99
10.08.2023;01:00:00;29620
10.08.2023;02:00:00;29608.67
10.08.2023;03:00:00;29582.3
10.08.2023;04:00:00;29582.63
10.08.2023;05:00:00;29542.04
10.08.2023;06:00:00;29585.85
10.08.2023;07:00:00;29517.33
10.08.2023;08:00:00;29511.99
10.08.2023;09:00:00;29519.19
10.08.2023;10:00:00;29534.15
10.08.2023;11:00:00;29552.86
10.08.2023;12:00:00;29504.01
10.08.2023;13:00:00;29560.97
10.08.2023;14:00:00;29680.1
10.08.2023;15:00:00;29495.76
10.08.2023;16:00:00;29465.99
10.08.2023;17:00:00;29431.16
10.08.2023;18:00:00;29412.74
10.08.2023;19:00:00;29436
10.08.2023;20:00:00;29444.52
10.08.2023;21:00:00;29453.44
10.08.2023;22:00:00;29466.06
10.08.2023;23:00:00;29465.01
11.08.2023;00:00:00;29455.76
11.08.2023;01:00:00;29481.65
11.08.2023;02:00:00;29450
11.08.2023;03:00:00;29373.01
11.08.2023;04:00:00;29412
11.08.2023;05:00:00;29416.81
11.08.2023;06:00:00;29461.57
11.08.2023;07:00:00;29462
11.08.2023;08:00:00;29417.28
11.08.2023;09:00:00;29413.22
11.08.2023;10:00:00;29386.42
11.08.2023;11:00:00;29393.27
11.08.2023;12:00:00;29445.96
11.08.2023;13:00:00;29425.99
11.08.2023;14:00:00;29470.71
11.08.2023;15:00:00;29495.44
11.08.2023;16:00:00;29395.9
11.08.2023;17:00:00;29361.77
11.08.2023;18:00:00;29340.39
11.08.2023;19:00:00;29376.2
11.08.2023;20:00:00;29396.76
11.08.2023;21:00:00;29420.22
11.08.2023;22:00:00;29410.04
11.08.2023;23:00:00;29434.57
12.08.2023;00:00:00;29426.02
12.08.2023;01:00:00;29454.72
12.08.2023;02:00:00;29405.24
12.08.2023;03:00:00;29391.46
12.08.2023;04:00:00;29402.06
12.08.2023;05:00:00;29418.22
12.08.2023;06:00:00;29405.34
12.08.2023;07:00:00;29416.86
12.08.2023;08:00:00;29421.48
12.08.2023;09:00:00;29392.99
12.08.2023;10:00:00;29417.6
12.08.2023;11:00:00;29434.35
12.08.2023;12:00:00;29429.85
12.08.2023;13:00:00;29428.8
12.08.2023;14:00:00;29408.81
12.08.2023;15:00:00;29449.99
12.08.2023;16:00:00;29438.81
12.08.2023;17:00:00;29456.75
12.08.2023;18:00:00;29430.11
12.08.2023;19:00:00;29429.12
12.08.2023;20:00:00;29416.17
12.08.2023;21:00:00;29420.38
12.08.2023;22:00:00;29417.38
12.08.2023;23:00:00;29426.5
13.08.2023;00:00:00;29430.18
13.08.2023;01:00:00;29450
13.08.2023;02:00:00;29452.75
13.08.2023;03:00:00;29446.32
13.08.2023;04:00:00;29418.56
13.08.2023;05:00:00;29394.69
13.08.2023;06:00:00;29384.99
13.08.2023;07:00:00;29401.55
13.08.2023;08:00:00;29396.37
13.08.2023;09:00:00;29414.53
13.08.2023;10:00:00;29413.7
13.08.2023;11:00:00;29403.86
13.08.2023;12:00:00;29383.39
13.08.2023;13:00:00;29390
13.08.2023;14:00:00;29376
13.08.2023;15:00:00;29371.65
13.08.2023;16:00:00;29374.19
13.08.2023;17:00:00;29353.59
13.08.2023;18:00:00;29400.02
13.08.2023;19:00:00;29422.13
13.08.2023;20:00:00;29442.91
13.08.2023;21:00:00;29420.01
13.08.2023;22:00:00;29367.2
13.08.2023;23:00:00;29319.42
14.08.2023;00:00:00;29303.85
14.08.2023;01:00:00;29266
14.08.2023;02:00:00;29268
14.08.2023;03:00:00;29320
14.08.2023;04:00:00;29399.91
14.08.2023;05:00:00;29413.99
14.08.2023;06:00:00;29447.6
14.08.2023;07:00:00;29419.84
14.08.2023;08:00:00;29422.01
14.08.2023;09:00:00;29426.49
14.08.2023;10:00:00;29414
14.08.2023;11:00:00;29433.57
14.08.2023;12:00:00;29410
14.08.2023;13:00:00;29384
14.08.2023;14:00:00;29384.91
14.08.2023;15:00:00;29533.99
14.08.2023;16:00:00;29600
14.08.2023;17:00:00;29653.99
14.08.2023;18:00:00;29487.29
14.08.2023;19:00:00;29330.01
14.08.2023;20:00:00;29360.54
14.08.2023;21:00:00;29400.82
14.08.2023;22:00:00;29405.13
14.08.2023;23:00:00;29437.99
15.08.2023;00:00:00;29430.92
15.08.2023;01:00:00;29433.89
15.08.2023;02:00:00;29411.08
15.08.2023;03:00:00;29383.98
15.08.2023;04:00:00;29402
15.08.2023;05:00:00;29378.01
15.08.2023;06:00:00;29369.72
15.08.2023;07:00:00;29374.11
15.08.2023;08:00:00;29408.83
15.08.2023;09:00:00;29426.15
15.08.2023;10:00:00;29422.79
15.08.2023;11:00:00;29403.74
15.08.2023;12:00:00;29365.99
15.08.2023;13:00:00;29368.71
15.08.2023;14:00:00;29375.44
15.08.2023;15:00:00;29455.76
15.08.2023;16:00:00;29332.67
15.08.2023;17:00:00;29282.82
15.08.2023;18:00:00;29335.83
15.08.2023;19:00:00;29323.01
15.08.2023;20:00:00;29181.73
15.08.2023;21:00:00;29198.99
15.08.2023;22:00:00;29229.93
15.08.2023;23:00:00;29183.61
16.08.2023;00:00:00;29200.01
16.08.2023;01:00:00;29224.37
16.08.2023;02:00:00;29245.46
16.08.2023;03:00:00;29255.14
16.08.2023;04:00:00;29228.51
16.08.2023;05:00:00;29208.36
16.08.2023;06:00:00;29142.24
16.08.2023;07:00:00;29193.22
16.08.2023;08:00:00;29197.67
16.08.2023;09:00:00;29179.95
16.08.2023;10:00:00;29167.6
16.08.2023;11:00:00;29197.34
16.08.2023;12:00:00;29164.67
16.08.2023;13:00:00;29159.99
16.08.2023;14:00:00;29088.62
16.08.2023;15:00:00;29159.92
16.08.2023;16:00:00;29106.55
16.08.2023;17:00:00;29086.53
16.08.2023;18:00:00;29168
16.08.2023;19:00:00;29171.99
16.08.2023;20:00:00;29111.69
16.08.2023;21:00:00;28974.01
16.08.2023;22:00:00;28929.63
16.08.2023;23:00:00;28910.01
17.08.2023;00:00:00;28730.51
17.08.2023;01:00:00;28580.84
17.08.2023;02:00:00;28632.7
17.08.2023;03:00:00;28584.35
17.08.2023;04:00:00;28657.3
17.08.2023;05:00:00;28649.99
17.08.2023;06:00:00;28679.65
17.08.2023;07:00:00;28690.21
17.08.2023;08:00:00;28622
17.08.2023;09:00:00;28554.01
17.08.2023;10:00:00;28593.12
17.08.2023;11:00:00;28540
17.08.2023;12:00:00;28545.1
17.08.2023;13:00:00;28496.4
17.08.2023;14:00:00;28400
17.08.2023;15:00:00;28394.34
17.08.2023;16:00:00;27934.02
17.08.2023;17:00:00;27937.36
17.08.2023;18:00:00;27973.99
17.08.2023;19:00:00;27879.98
17.08.2023;20:00:00;27894
17.08.2023;21:00:00;27679.56
17.08.2023;22:00:00;26253.93
17.08.2023;23:00:00;26801.3
18.08.2023;00:00:00;26623.41
18.08.2023;01:00:00;26737.3
18.08.2023;02:00:00;26613.49
18.08.2023;03:00:00;26482.13
18.08.2023;04:00:00;26397.99
18.08.2023;05:00:00;26267.93
18.08.2023;06:00:00;26443.75
18.08.2023;07:00:00;26502.67
18.08.2023;08:00:00;26430
18.08.2023;09:00:00;26591.68
18.08.2023;10:00:00;26451.61
18.08.2023;11:00:00;26452.07
18.08.2023;12:00:00;26494
18.08.2023;13:00:00;26328.02
18.08.2023;14:00:00;26241.78
18.08.2023;15:00:00;26012.08
18.08.2023;16:00:00;26001.99
18.08.2023;17:00:00;25904.9
18.08.2023;18:00:00;26012.01
18.08.2023;19:00:00;26124.01
18.08.2023;20:00:00;26065.01
18.08.2023;21:00:00;26083.77
18.08.2023;22:00:00;26062.75
18.08.2023;23:00:00;26071.99
19.08.2023;00:00:00;26054
19.08.2023;01:00:00;26099.09
19.08.2023;02:00:00;26016.01
19.08.2023;03:00:00;26002.01
19.08.2023;04:00:00;25967.51
19.08.2023;05:00:00;25988.76
19.08.2023;06:00:00;25884.48
19.08.2023;07:00:00;25836.27
19.08.2023;08:00:00;25918
19.08.2023;09:00:00;25932.98
19.08.2023;10:00:00;25945.99
19.08.2023;11:00:00;25908.82
19.08.2023;12:00:00;25900.07
19.08.2023;13:00:00;25914.38
19.08.2023;14:00:00;25925.24
19.08.2023;15:00:00;25975.01
19.08.2023;16:00:00;26216.01
19.08.2023;17:00:00;26253.3
19.08.2023;18:00:00;26086.9
19.08.2023;19:00:00;26126.44
19.08.2023;20:00:00;26125.61
19.08.2023;21:00:00;26056.78
19.08.2023;22:00:00;26084.97
19.08.2023;23:00:00;26054
20.08.2023;00:00:00;26100.01
20.08.2023;01:00:00;26181.67
20.08.2023;02:00:00;26072.45
20.08.2023;03:00:00;26093.99
20.08.2023;04:00:00;26105.23
20.08.2023;05:00:00;26121.46
20.08.2023;06:00:00;26092.01
20.08.2023;07:00:00;26064
20.08.2023;08:00:00;26088.44
20.08.2023;09:00:00;26112
20.08.2023;10:00:00;26144
20.08.2023;11:00:00;26148.05
20.08.2023;12:00:00;26176.69
20.08.2023;13:00:00;26183.71
20.08.2023;14:00:00;26135.9
20.08.2023;15:00:00;26062.86
20.08.2023;16:00:00;26106.83
20.08.2023;17:00:00;26053.01
20.08.2023;18:00:00;26124.18
20.08.2023;19:00:00;26113.82
20.08.2023;20:00:00;26137.25
20.08.2023;21:00:00;26232.99
20.08.2023;22:00:00;26176.85
20.08.2023;23:00:00;26209.47
21.08.2023;00:00:00;26190
21.08.2023;01:00:00;26142
21.08.2023;02:00:00;26146.14
21.08.2023;03:00:00;26097.38
21.08.2023;04:00:00;26090.66
21.08.2023;05:00:00;26059.02
21.08.2023;06:00:00;26104.54
21.08.2023;07:00:00;26032.01
21.08.2023;08:00:00;26023.33
21.08.2023;09:00:00;26059.99
21.08.2023;10:00:00;26028.01
21.08.2023;11:00:00;25944.01
21.08.2023;12:00:00;26031.61
21.08.2023;13:00:00;26004
21.08.2023;14:00:00;26129.69
21.08.2023;15:00:00;26108.52
21.08.2023;16:00:00;25939.59
21.08.2023;17:00:00;26015.42
21.08.2023;18:00:00;26050.7
21.08.2023;19:00:00;26034.18
21.08.2023;20:00:00;26097.73
21.08.2023;21:00:00;26105.6
21.08.2023;22:00:00;26196.01
21.08.2023;23:00:00;26132
22.08.2023;00:00:00;26126.92
22.08.2023;01:00:00;26100.1
22.08.2023;02:00:00;26050
22.08.2023;03:00:00;26065.62
22.08.2023;04:00:00;26056
22.08.2023;05:00:00;26015.23
22.08.2023;06:00:00;26041.39
22.08.2023;07:00:00;26069.99
22.08.2023;08:00:00;26106.69
22.08.2023;09:00:00;26061.73
22.08.2023;10:00:00;26048.06
22.08.2023;11:00:00;26047.48
22.08.2023;12:00:00;26049.63
22.08.2023;13:00:00;26044.94
22.08.2023;14:00:00;25998.94
22.08.2023;15:00:00;25994.2
22.08.2023;16:00:00;25936.62
22.08.2023;17:00:00;26020.01
22.08.2023;18:00:00;25832.41
22.08.2023;19:00:00;25905.6
22.08.2023;20:00:00;25780
22.08.2023;21:00:00;25864
22.08.2023;22:00:00;25669.3
22.08.2023;23:00:00;25808
23.08.2023;00:00:00;26055.99
23.08.2023;01:00:00;26040.38
23.08.2023;02:00:00;26049.41
23.08.2023;03:00:00;26044.41
23.08.2023;04:00:00;26006.32
23.08.2023;05:00:00;26050.02
23.08.2023;06:00:00;26042
23.08.2023;07:00:00;26063.99
23.08.2023;08:00:00;26057.12
23.08.2023;09:00:00;26037.99
23.08.2023;10:00:00;26042.01
23.08.2023;11:00:00;25965.99
23.08.2023;12:00:00;25939.49
23.08.2023;13:00:00;25844
23.08.2023;14:00:00;26018.22
23.08.2023;15:00:00;26041.98
23.08.2023;16:00:00;26143.99
23.08.2023;17:00:00;26396.01
23.08.2023;18:00:00;26539.35
23.08.2023;19:00:00;26462.96
23.08.2023;20:00:00;26632.01
23.08.2023;21:00:00;26593.6
23.08.2023;22:00:00;26320.01
23.08.2023;23:00:00;26455.99
24.08.2023;00:00:00;26432.71
24.08.2023;01:00:00;26513.66
24.08.2023;02:00:00;26348
24.08.2023;03:00:00;26374.49
24.08.2023;04:00:00;26442.01
24.08.2023;05:00:00;26456.14
24.08.2023;06:00:00;26421.67
24.08.2023;07:00:00;26447.35
24.08.2023;08:00:00;26477.39
24.08.2023;09:00:00;26494.88
24.08.2023;10:00:00;26440.75
24.08.2023;11:00:00;26475.99
24.08.2023;12:00:00;26444.02
24.08.2023;13:00:00;26390.08
24.08.2023;14:00:00;26356.52
24.08.2023;15:00:00;26116.06
24.08.2023;16:00:00;25996.35
24.08.2023;17:00:00;26114.99
24.08.2023;18:00:00;26059.99
24.08.2023;19:00:00;26021.26
24.08.2023;20:00:00;26039.44
24.08.2023;21:00:00;26031.98
24.08.2023;22:00:00;26095
24.08.2023;23:00:00;26119.71
25.08.2023;00:00:00;26180.05
25.08.2023;01:00:00;26138.64
25.08.2023;02:00:00;26148.76
25.08.2023;03:00:00;26130.95
25.08.2023;04:00:00;26106
25.08.2023;05:00:00;26026.08
25.08.2023;06:00:00;26059.99
25.08.2023;07:00:00;26015.38
25.08.2023;08:00:00;25980.5
25.08.2023;09:00:00;26093.5
25.08.2023;10:00:00;26079.99
25.08.2023;11:00:00;26088
25.08.2023;12:00:00;26096.41
25.08.2023;13:00:00;26108.7
25.08.2023;14:00:00;26068.33
25.08.2023;15:00:00;25833.59
25.08.2023;16:00:00;25932.01
25.08.2023;17:00:00;25935.34
25.08.2023;18:00:00;25889.99
25.08.2023;19:00:00;26052.01
25.08.2023;20:00:00;25972.37
25.08.2023;21:00:00;26060.84
25.08.2023;22:00:00;26081.87
25.08.2023;23:00:00;26053.98
26.08.2023;00:00:00;26060
26.08.2023;01:00:00;26040.26
26.08.2023;02:00:00;26046.01
26.08.2023;03:00:00;26076.01
26.08.2023;04:00:00;26087.16
26.08.2023;05:00:00;26076
26.08.2023;06:00:00;26062.01
26.08.2023;07:00:00;26079.88
26.08.2023;08:00:00;26050.82
26.08.2023;09:00:00;26041.9
26.08.2023;10:00:00;26015.41
26.08.2023;11:00:00;26035.15
26.08.2023;12:00:00;26045.86
26.08.2023;13:00:00;26029.36
26.08.2023;14:00:00;26044.19
26.08.2023;15:00:00;26068.01
26.08.2023;16:00:00;26054
26.08.2023;17:00:00;26041.92
26.08.2023;18:00:00;26035.05
26.08.2023;19:00:00;26020
26.08.2023;20:00:00;26034.22
26.08.2023;21:00:00;26032.38
26.08.2023;22:00:00;26042.02
26.08.2023;23:00:00;26030.2
27.08.2023;00:00:00;26017.38
27.08.2023;01:00:00;26000
27.08.2023;02:00:00;25997.74
27.08.2023;03:00:00;26000.05
27.08.2023;04:00:00;26021.96
27.08.2023;05:00:00;26037.82
27.08.2023;06:00:00;26033.52
27.08.2023;07:00:00;26045.98
27.08.2023;08:00:00;26043.61
27.08.2023;09:00:00;26063.1
27.08.2023;10:00:00;26078.12
27.08.2023;11:00:00;26082.78
27.08.2023;12:00:00;26060.44
27.08.2023;13:00:00;26071.67
27.08.2023;14:00:00;26079.99
27.08.2023;15:00:00;26145.27
27.08.2023;16:00:00;26122.14
27.08.2023;17:00:00;26166.08
27.08.2023;18:00:00;26065.08
27.08.2023;19:00:00;26104.13
27.08.2023;20:00:00;26125.48
27.08.2023;21:00:00;26091.5
27.08.2023;22:00:00;26067.87
27.08.2023;23:00:00;26089.29
28.08.2023;00:00:00;26101.78
28.08.2023;01:00:00;26023.51
28.08.2023;02:00:00;26028.02
28.08.2023;03:00:00;26030.49
28.08.2023;04:00:00;26012.98
28.08.2023;05:00:00;26026.62
28.08.2023;06:00:00;25963.01
28.08.2023;07:00:00;25946.26
28.08.2023;08:00:00;25934.13
28.08.2023;09:00:00;25969.71
28.08.2023;10:00:00;25931.55
28.08.2023;11:00:00;25953.45
28.08.2023;12:00:00;26000.99
28.08.2023;13:00:00;26136.54
28.08.2023;14:00:00;26101.3
28.08.2023;15:00:00;26139.62
28.08.2023;16:00:00;26104.16
28.08.2023;17:00:00;26146.91
28.08.2023;18:00:00;26141.79
28.08.2023;19:00:00;26148.91
28.08.2023;20:00:00;25996.27
28.08.2023;21:00:00;25993.04
28.08.2023;22:00:00;25982.68
28.08.2023;23:00:00;26061.41
29.08.2023;00:00:00;26120
29.08.2023;01:00:00;26140.44
29.08.2023;02:00:00;26106.34
29.08.2023;03:00:00;26104.69
29.08.2023;04:00:00;26083.18
29.08.2023;05:00:00;26057.86
29.08.2023;06:00:00;26065.15
29.08.2023;07:00:00;26008.67
29.08.2023;08:00:00;26004.2
29.08.2023;09:00:00;25956.44
29.08.2023;10:00:00;25992.23
29.08.2023;11:00:00;25981.27
29.08.2023;12:00:00;25975.54
29.08.2023;13:00:00;26044.5
29.08.2023;14:00:00;26052
29.08.2023;15:00:00;27492.03
29.08.2023;16:00:00;27423.44
29.08.2023;17:00:00;27999.99
29.08.2023;18:00:00;27892.08
29.08.2023;19:00:00;27971.78
29.08.2023;20:00:00;27831.33
29.08.2023;21:00:00;27569.28
29.08.2023;22:00:00;27658.98
29.08.2023;23:00:00;27638.29
30.08.2023;00:00:00;27716.34
30.08.2023;01:00:00;27622.24
30.08.2023;02:00:00;27552.63
30.08.2023;03:00:00;27400.55
30.08.2023;04:00:00;27391.14
30.08.2023;05:00:00;27443
30.08.2023;06:00:00;27469.05
30.08.2023;07:00:00;27382.21
30.08.2023;08:00:00;27436.25
30.08.2023;09:00:00;27470.97
30.08.2023;10:00:00;27426.79
30.08.2023;11:00:00;27435.44
30.08.2023;12:00:00;27338.52
30.08.2023;13:00:00;27353.64
30.08.2023;14:00:00;27376.07
30.08.2023;15:00:00;27110
30.08.2023;16:00:00;27201.63
30.08.2023;17:00:00;27155.37
30.08.2023;18:00:00;27167.97
30.08.2023;19:00:00;27279.98
30.08.2023;20:00:00;27178.27
30.08.2023;21:00:00;27250.15
30.08.2023;22:00:00;27259.69
30.08.2023;23:00:00;27241
31.08.2023;00:00:00;27299.99
31.08.2023;01:00:00;27222.13
31.08.2023;02:00:00;27196.48
31.08.2023;03:00:00;27190.01
31.08.2023;04:00:00;27217.28
31.08.2023;05:00:00;27252.3
31.08.2023;06:00:00;27251.29
31.08.2023;07:00:00;27253.2
31.08.2023;08:00:00;27261.03
31.08.2023;09:00:00;27235.08
31.08.2023;10:00:00;27198.26
31.08.2023;11:00:00;27201.83
31.08.2023;12:00:00;27303.95
31.08.2023;13:00:00;27192.62
31.08.2023;14:00:00;27149.99
31.08.2023;15:00:00;27175.67
31.08.2023;16:00:00;26922.01
31.08.2023;17:00:00;26234.22
31.08.2023;18:00:00;26329.08
31.08.2023;19:00:00;26292.24
31.08.2023;20:00:00;26162.79
31.08.2023;21:00:00;26022.61
31.08.2023;22:00:00;26024.57
31.08.2023;23:00:00;26053.95
01.09.2023;00:00:00;25940.77
01.09.2023;01:00:00;26051.97
01.09.2023;02:00:00;25985.71
01.09.2023;03:00:00;26058.62
01.09.2023;04:00:00;26081
01.09.2023;05:00:00;26044.46
01.09.2023;06:00:00;26027.26
01.09.2023;07:00:00;25996.99
01.09.2023;08:00:00;25990.92
01.09.2023;09:00:00;25980.46
01.09.2023;10:00:00;26033.98
01.09.2023;11:00:00;25999.32
01.09.2023;12:00:00;26047.5
01.09.2023;13:00:00;26063.27
01.09.2023;14:00:00;26000.01
01.09.2023;15:00:00;25717.01
01.09.2023;16:00:00;25811
01.09.2023;17:00:00;25789.77
01.09.2023;18:00:00;25478.85
01.09.2023;19:00:00;25654.22
01.09.2023;20:00:00;25645.65
01.09.2023;21:00:00;25776.62
01.09.2023;22:00:00;25804.49
01.09.2023;23:00:00;25764.31
02.09.2023;00:00:00;25805.04
02.09.2023;01:00:00;25789.12
02.09.2023;02:00:00;25773.68
02.09.2023;03:00:00;25761.91
02.09.2023;04:00:00;25798.07
02.09.2023;05:00:00;25779.72
02.09.2023;06:00:00;25821.37
02.09.2023;07:00:00;25801.39
02.09.2023;08:00:00;25795.46
02.09.2023;09:00:00;25782.24
02.09.2023;10:00:00;25810.54
02.09.2023;11:00:00;25832.89
02.09.2023;12:00:00;25813.55
02.09.2023;13:00:00;25808.73
02.09.2023;14:00:00;25825
02.09.2023;15:00:00;25866
02.09.2023;16:00:00;25894.77
02.09.2023;17:00:00;25861.41
02.09.2023;18:00:00;25813.58
02.09.2023;19:00:00;25809.62
02.09.2023;20:00:00;25833.4
02.09.2023;21:00:00;25848.98
02.09.2023;22:00:00;25858.84
02.09.2023;23:00:00;25861.51
03.09.2023;00:00:00;25869.52
03.09.2023;01:00:00;25869.99
03.09.2023;02:00:00;25867.4
03.09.2023;03:00:00;25860.46
03.09.2023;04:00:00;25863.91
03.09.2023;05:00:00;25874.98
03.09.2023;06:00:00;25900.06
03.09.2023;07:00:00;25909.99
03.09.2023;08:00:00;25956.23
03.09.2023;09:00:00;25882.18
03.09.2023;10:00:00;25905.01
03.09.2023;11:00:00;25932.96
03.09.2023;12:00:00;25943.39
03.09.2023;13:00:00;25896.07
03.09.2023;14:00:00;25890.47
03.09.2023;15:00:00;25926.96
03.09.2023;16:00:00;25873.5
03.09.2023;17:00:00;25846.91
03.09.2023;18:00:00;25887.99
03.09.2023;19:00:00;25934
03.09.2023;20:00:00;26011.16
03.09.2023;21:00:00;26048.18
03.09.2023;22:00:00;25967.7
03.09.2023;23:00:00;25950.59
04.09.2023;00:00:00;25971.21
04.09.2023;01:00:00;25910.1
04.09.2023;02:00:00;25908.49
04.09.2023;03:00:00;25983.17
04.09.2023;04:00:00;25987.56
04.09.2023;05:00:00;25982.63
04.09.2023;06:00:00;25934.44
04.09.2023;07:00:00;25967.49
04.09.2023;08:00:00;25964.97
04.09.2023;09:00:00;25986.08
04.09.2023;10:00:00;25952.22
04.09.2023;11:00:00;25907.8
04.09.2023;12:00:00;25892.49
04.09.2023;13:00:00;25858.37
04.09.2023;14:00:00;25883.34
04.09.2023;15:00:00;25854.4
04.09.2023;16:00:00;25814.24
04.09.2023;17:00:00;25864.08
04.09.2023;18:00:00;25907.47
04.09.2023;19:00:00;25915.66
04.09.2023;20:00:00;25893.19
04.09.2023;21:00:00;25836.68
04.09.2023;22:00:00;25677.72
04.09.2023;23:00:00;25775.02
05.09.2023;00:00:00;25826.03
05.09.2023;01:00:00;25768.5
05.09.2023;02:00:00;25753.15
05.09.2023;03:00:00;25670.5
05.09.2023;04:00:00;25692.45
05.09.2023;05:00:00;25698.23
05.09.2023;06:00:00;25733.31
05.09.2023;07:00:00;25690
05.09.2023;08:00:00;25735.57
05.09.2023;09:00:00;25710.92
05.09.2023;10:00:00;25752.26
05.09.2023;11:00:00;25758
05.09.2023;12:00:00;25783.69
05.09.2023;13:00:00;25824.26
05.09.2023;14:00:00;25736.26
05.09.2023;15:00:00;25716.24
05.09.2023;16:00:00;25759.38
05.09.2023;17:00:00;25753.61
05.09.2023;18:00:00;25749.09
05.09.2023;19:00:00;25742.38
05.09.2023;20:00:00;25683.93
05.09.2023;21:00:00;25714.41
05.09.2023;22:00:00;25735.01
05.09.2023;23:00:00;25768.29
06.09.2023;00:00:00;25792.11
06.09.2023;01:00:00;25803.42
06.09.2023;02:00:00;25783.34
06.09.2023;03:00:00;25849.65
06.09.2023;04:00:00;25782.87
06.09.2023;05:00:00;25755.39
06.09.2023;06:00:00;25746.55
06.09.2023;07:00:00;25780
06.09.2023;08:00:00;25728.93
06.09.2023;09:00:00;25749.93
06.09.2023;10:00:00;25753.46
06.09.2023;11:00:00;25726.92
06.09.2023;12:00:00;25733.28
06.09.2023;13:00:00;25713.64
06.09.2023;14:00:00;25741.83
06.09.2023;15:00:00;25615.92
06.09.2023;16:00:00;25588.01
06.09.2023;17:00:00;25595.19
06.09.2023;18:00:00;25860
06.09.2023;19:00:00;25630
06.09.2023;20:00:00;25689.54
06.09.2023;21:00:00;25681.38
06.09.2023;22:00:00;25725.63
06.09.2023;23:00:00;25748.25
07.09.2023;00:00:00;25759.95
07.09.2023;01:00:00;25758.63
07.09.2023;02:00:00;25745.71
07.09.2023;03:00:00;25750.01
07.09.2023;04:00:00;25837.88
07.09.2023;05:00:00;25816.1
07.09.2023;06:00:00;25788.91
07.09.2023;07:00:00;25761.87
07.09.2023;08:00:00;25762.89
07.09.2023;09:00:00;25744.99
07.09.2023;10:00:00;25735.36
07.09.2023;11:00:00;25748.77
07.09.2023;12:00:00;25708.6
07.09.2023;13:00:00;25660.01
07.09.2023;14:00:00;25646.64
07.09.2023;15:00:00;25768.76
07.09.2023;16:00:00;25779.35
07.09.2023;17:00:00;25828.72
07.09.2023;18:00:00;25931.19
07.09.2023;19:00:00;25902.87
07.09.2023;20:00:00;25880.01
07.09.2023;21:00:00;26006.24
07.09.2023;22:00:00;26159.99
07.09.2023;23:00:00;26323.99
08.09.2023;00:00:00;26255
08.09.2023;01:00:00;26359.09
08.09.2023;02:00:00;26244.79
08.09.2023;03:00:00;26248.32
08.09.2023;04:00:00;26252.81
08.09.2023;05:00:00;26345.79
08.09.2023;06:00:00;26239.44
08.09.2023;07:00:00;26224.86
08.09.2023;08:00:00;26256.21
08.09.2023;09:00:00;26200.04
08.09.2023;10:00:00;26044.08
08.09.2023;11:00:00;25831.21
08.09.2023;12:00:00;25839.52
08.09.2023;13:00:00;25854.03
08.09.2023;14:00:00;25887.46
08.09.2023;15:00:00;25831.24
08.09.2023;16:00:00;25844.64
08.09.2023;17:00:00;25796.69
08.09.2023;18:00:00;25829.01
08.09.2023;19:00:00;25798.34
08.09.2023;20:00:00;25895.63
08.09.2023;21:00:00;25908.81
08.09.2023;22:00:00;25894.22
08.09.2023;23:00:00;25905.74
09.09.2023;00:00:00;25910.5
09.09.2023;01:00:00;25860.65
09.09.2023;02:00:00;25865.22
09.09.2023;03:00:00;25888
09.09.2023;04:00:00;25874.99
09.09.2023;05:00:00;25873.38
09.09.2023;06:00:00;25844.92
09.09.2023;07:00:00;25881.27
09.09.2023;08:00:00;25886.14
09.09.2023;09:00:00;25870.49
09.09.2023;10:00:00;25882.91
09.09.2023;11:00:00;25868.5
09.09.2023;12:00:00;25863.03
09.09.2023;13:00:00;25852.74
09.09.2023;14:00:00;25824.59
09.09.2023;15:00:00;25847.37
09.09.2023;16:00:00;25894.1
09.09.2023;17:00:00;25895.85
09.09.2023;18:00:00;25879.01
09.09.2023;19:00:00;25861.9
09.09.2023;20:00:00;25868.42
09.09.2023;21:00:00;25863
09.09.2023;22:00:00;25891.28
09.09.2023;23:00:00;25908.53
10.09.2023;00:00:00;25901.6
10.09.2023;01:00:00;25871.64
10.09.2023;02:00:00;25852.74
10.09.2023;03:00:00;25853.36
10.09.2023;04:00:00;25861.39
10.09.2023;05:00:00;25832.82
10.09.2023;06:00:00;25847.82
10.09.2023;07:00:00;25852.01
10.09.2023;08:00:00;25852.25
10.09.2023;09:00:00;25863.11
10.09.2023;10:00:00;25830
10.09.2023;11:00:00;25805
10.09.2023;12:00:00;25795.33
10.09.2023;13:00:00;25802.47
10.09.2023;14:00:00;25809.06
10.09.2023;15:00:00;25773.24
10.09.2023;16:00:00;25775.02
10.09.2023;17:00:00;25791.16
10.09.2023;18:00:00;25695.59
10.09.2023;19:00:00;25728.23
10.09.2023;20:00:00;25799.99
10.09.2023;21:00:00;25820.35
10.09.2023;22:00:00;25902.82
10.09.2023;23:00:00;25852.34
11.09.2023;00:00:00;25841.6
11.09.2023;01:00:00;25726.35
11.09.2023;02:00:00;25687.33
11.09.2023;03:00:00;25735.73
11.09.2023;04:00:00;25740.38
11.09.2023;05:00:00;25778.06
11.09.2023;06:00:00;25892.96
11.09.2023;07:00:00;25839.55
11.09.2023;08:00:00;25813.65
11.09.2023;09:00:00;25805.25
11.09.2023;10:00:00;25736.49
11.09.2023;11:00:00;25711.53
